# STAGE 2
# GMTTime	isSynced	localTime	globalTime
937323946	1	128641246	3839536968
937333729	1	128961245	3839818301
937343480	1	129281226	3840099619
937353307	1	129601233	3840380959
937363038	1	129921232	3840662292
937372850	1	130241271	3840943660
937382547	1	130561230	3841224958
937392315	1	130881226	3841506288
937402078	1	131201226	3841787622
937411842	1	131521250	3842068977
937421601	1	131841228	3842350292
937431359	1	132161226	3842631624
937441127	1	132481227	3842912959
937450909	1	132801226	3843194292
937460754	1	133121252	3843475649
937470483	1	133441233	3843756965
937480213	1	133761226	3844038294
937489976	1	134081226	3844319628
937499725	1	134401227	3844600962
937509488	1	134721260	3844882325
937519264	1	135041229	3845163626
937529031	1	135361259	3845444986
937538800	1	135681284	3845726341
937548571	1	136001226	3846007626
937558338	1	136321264	3846288993
937568108	1	136641400	3846570446
937577852	1	136961238	3846851639
937587668	1	137281226	3847132962
937597418	1	137601226	3847414296
937607207	1	137921233	3847695637
937616971	1	138241242	3847976978
937626713	1	138561278	3848258343
937636447	1	138881227	3848539632
937646337	1	139201228	3848820967
937656030	1	139521248	3849102319
937665801	1	139841229	3849383637
937675572	1	140161259	3849664998
937685300	1	140481386	3849946442
937695059	1	140801227	3850227638
937704802	1	141121228	3850508973
937714605	1	141441252	3850790327
937724384	1	141761231	3851071643
937734112	1	142081235	3851352981
937743884	1	142401228	3851634308
937753660	1	142721228	3851915637
937763506	1	143041288	3852197024
937773230	1	143361230	3852478307
938027769	1	151681480	3859793203
938037460	1	152001228	3860074316
938047161	1	152321228	3860355650
938056927	1	152641263	3860637015
938066649	1	152961252	3860918339
938076483	1	153281230	3861199654
938077490	1	153314262	3861228696
938086279	1	153601229	3861480987
938095965	1	153921228	3861762320
938105821	1	154241230	3862043659
938115543	1	154561357	3862325103
938125283	1	154881285	3862606373
938135035	1	155201228	3862887658
938144849	1	155521355	3863169104
938154554	1	155841228	3863450325
938164400	1	156161230	3863731662
938174141	1	156481242	3864013006
938183908	1	156801238	3864294337
938193632	1	157121228	3864575663
938213147	1	157761228	3865138330
938222909	1	158081264	3865419692
938232700	1	158401262	3865701024
938242453	1	158721228	3865982328
938252264	1	159041228	3866263662
938262048	1	159361228	3866544996
938271769	1	159681231	3866826332
938281548	1	160001258	3867107691
938291313	1	160321252	3867389019
938310872	1	160961230	3867951669
938320584	1	161281284	3868233049
938330354	1	161601230	3868514335
938340119	1	161921228	3868795668
938349890	1	162241251	3869077022
938359630	1	162561228	3869358335
938369447	1	162881251	3869639690
938379179	1	163201234	3869921009
938388964	1	163521228	3870202338
938408573	1	164161230	3870765008
938418264	1	164481261	3871046368
938428035	1	164801231	3871327676
938437763	1	165121261	3871609036
938447534	1	165441228	3871890341
938457330	1	165761260	3872171698
938467082	1	166081263	3872453034
938476862	1	166401326	3872734423
938486616	1	166721338	3873015769
938506255	1	167361228	3873578339
938515943	1	167681225	3873859671
938525693	1	168001313	3874141082
938535439	1	168321302	3874422406
938545249	1	168641227	3874703674
938564796	1	169281227	3875266342
938574576	1	169601249	3875547696
938581802	1	169839819	3875757439
938584260	1	169921258	3875829037
938603798	1	170561354	3876391790
938613570	1	170881247	3876673030
938623352	1	171201246	3876954363
938633119	1	171521229	3877235681
938642876	1	171841227	3877517015
938652620	1	172161226	3877798348
938662430	1	172481226	3878079682
938672159	1	172801262	3878361048
938681974	1	173121230	3878642353
938711252	1	174081227	3879486346
938720982	1	174401261	3879767710
938730750	1	174721240	3880049026
938740520	1	175041227	3880330348
938750295	1	175361226	3880611682
938760111	1	175681230	3880893020
938769838	1	176001263	3881174383
938779642	1	176321229	3881455686
938799116	1	176961226	3882018354
938808968	1	177281226	3882299687
938818741	1	177601231	3882581025
938828427	1	177921230	3882862357
938848011	1	178561227	3883425023
938857731	1	178881227	3883706357
938867472	1	179201227	3883987691
938877299	1	179521240	3884269038
938906617	1	180481251	3885113050
938916326	1	180801230	3885394366
938926183	1	181121246	3885675714
938935830	1	181441267	3885957061
938945642	1	181761305	3886238428
938955413	1	182081226	3886519693
938965194	1	182401226	3886801027
938974918	1	182721442	3887082551
938984737	1	183041230	3887363697
938994447	1	183361267	3887645064
939004236	1	183681226	3887926362
939013967	1	184001226	3888207696
939023754	1	184321262	3888489063
939033691	1	184641359	3888770481
939043323	1	184961245	3889051714
939053050	1	185281260	3889333063
939072598	1	185921263	3889895733
939082409	1	186241249	3890177054
939092103	1	186561241	3890458382
939101911	1	186881226	3890739702
939111837	1	187201265	3891021072
939121547	1	187521256	3891302397
939131224	1	187841233	3891583710
939141108	1	188161253	3891865062
939150728	1	188481226	3892146372
939160592	1	188801229	3892427709
939170364	1	189121256	3892709060
939180042	1	189441540	3892990643
939199582	1	190081416	3893553185
939209636	1	190401253	3893834376
939219071	1	190721309	3894115757
939228961	1	191041256	3894397052
939238744	1	191361305	3894678426
939258137	1	192001251	3895241052
939267898	1	192321226	3895522363
939277729	1	192641252	3895803719
939287628	1	192961331	3896085127
939297375	1	193281226	3896366369
939307049	1	193601244	3896647719
939316878	1	193921299	3896929104
939326620	1	194241260	3897210405
939336398	1	194561290	3897491765
939346041	1	194881227	3897773048
939355770	1	195201226	3898054381
939365596	1	195521289	3898335771
939375334	1	195841393	3898617199
939385486	1	196161233	3898898392
939394904	1	196481238	3899179731
939404898	1	196801226	3899461053
939414603	1	197121226	3899742387
939424297	1	197441229	3900023725
939453879	1	198401318	3900867793
939463467	1	198721231	3901149052
939473188	1	199041226	3901430381
939482839	1	199361280	3901711761
939492951	1	199681260	3901993078
939502580	1	200001226	3902274382
939512208	1	200321229	3902555718
939522003	1	200641230	3902837055
939531824	1	200961342	3903118487
939541662	1	201281228	3903399721
939551250	1	201601236	3903681062
939570718	1	202241226	3904243721
939580394	1	202561285	3904525107
939590372	1	202881230	3904806391
939600080	1	203201260	3905087752
939609711	1	203521250	3905369078
939619759	1	203841237	3905650401
939629251	1	204161259	3905931754
939639125	1	204481243	3906213075
939648952	1	204801396	3906494544
939668295	1	205441251	3907057078
939678268	1	205761266	3907338425
939687963	1	206081231	3907619728
939707472	1	206721225	3908182390
939726998	1	207361311	3908745133
939736658	1	207681299	3909026457
939766015	1	208641355	3909870508
939775755	1	208961226	3910151728
939795295	1	209601460	3910714603
939805094	1	209921226	3910995731
939814832	1	210241230	3911277068
939824567	1	210561226	3911558398
939834336	1	210881249	3911839752
939844288	1	211201264	3912121099
939863631	1	211841226	3912683734
939873409	1	212161331	3912965160
939892967	1	212801228	3913527738
939902703	1	213121227	3913809066
939912546	1	213441230	3914090402
939922294	1	213761321	3914371816
939941781	1	214401228	3914934402
939961400	1	215041226	3915497069
939971051	1	215361226	3915778403
939980862	1	215681262	3916059768
940000357	1	216321257	3916622432
940010146	1	216641226	3916903739
940039424	1	217601230	3917747743
940068926	1	218561226	3918591742
940078492	1	218881325	3918873163
940088321	1	219201282	3919154459
940098066	1	219521255	3919435768
940107813	1	219841318	3919717160
940127517	1	220481226	3920279746
940166473	1	221761276	3921405125
940176164	1	222081226	3921686412
940185925	1	222401246	3921967763
940195766	1	222721229	3922249082
940205493	1	223041227	3922530415
940215311	1	223361226	3922811748
940225028	1	223681274	3923093124
940234840	1	224001277	3923374461
940273814	1	225281226	3924499752
940293352	1	225921229	3925062423
940303122	1	226241231	3925343758
940312938	1	226561227	3925625089
940322675	1	226881226	3925906422
940332468	1	227201229	3926187759
940342190	1	227521241	3926469103
940351976	1	227841263	3926750456
940361764	1	228161226	3927031758
940371443	1	228481226	3927313092
940381214	1	228801294	3927594486
940390991	1	229121226	3927875760
940400776	1	229441285	3928157146
940410553	1	229761226	3928438422
940420302	1	230081226	3928719755
940430118	1	230401227	3929001090
940439834	1	230721245	3929282437
940449584	1	231041260	3929563784
940459432	1	231361280	3929845135
940469121	1	231681226	3930126423
940479194	1	232001229	3930407758
940488790	1	232321333	3930689184
940498442	1	232641228	3930970427
940508197	1	232961226	3931251759
940517980	1	233281266	3931533128
940527751	1	233601232	3931814433
940537478	1	233921259	3932095791
940566798	1	234881306	3932939835
940576556	1	235201227	3933221099
940586367	0	235521263	3933502208
940596072	0	235841394	3933783657
940605847	0	236161232	3934064848
940615659	0	236481226	3934346177
940625426	0	236801225	3934627826
940635197	0	237121229	3934909231
940654727	0	237761262	3935471910
940664454	0	238081227	3935753258
940674298	0	238401226	3936034636
940683979	0	238721241	3936316027
940703520	1	239361253	3936878506
940713422	1	239681430	3937160012
940723068	1	240001299	3937441247
940732914	1	240321233	3937722539
940742592	1	240641342	3938003985
940752553	0	240961324	3938285185
940762325	0	241281284	3938566500
940771921	0	241601226	3938847799
940781643	0	241921263	3939129182
940791505	0	242241252	3939410466
940801181	0	242561229	3939691781
940810973	0	242881231	3939973119
940820766	1	243201266	3940254478
940830503	1	243521226	3940535779
940840296	1	243841285	3940817166
940850047	1	244161230	3941098447
940859779	1	244481226	3941379779
940869624	1	244801226	3941661114
940879288	1	245121226	3941942445
940889337	1	245441260	3942223809
940898834	1	245761241	3942505126
940908659	1	246081229	3942786446
940918376	1	246401226	3943067779
940928149	1	246721253	3943349137
940937898	1	247041235	3943630454
940967189	1	248001227	3944474446
940976959	1	248321228	3944755780
940986867	1	248641228	3945037114
940996589	1	248961228	3945318449
941006278	1	249281250	3945599802
941025780	1	249921234	3946162457
941035554	1	250241234	3946443791
941045359	1	250561246	3946725135
941055184	1	250881409	3947006588
941064858	1	251201229	3947287762
941074675	1	251521261	3947569121
941084396	1	251841228	3947850435
941094256	1	252161246	3948131783
941113729	1	252801303	3948694510
941123489	1	253121259	3948975803
941152807	1	254081282	3949819831
941162593	1	254401232	3950101120
941172314	1	254721380	3950382587
941182047	1	255041240	3950663796
941191819	1	255361263	3950945150
941201733	1	255681261	3951226476
941211407	1	256001268	3951507817
941221220	1	256321229	3951789116
941250403	1	257281266	3952633159
941260190	1	257601242	3952914478
941269986	1	257921228	3953195801
941279712	1	258241227	3953477136
941289651	1	258561229	3953758461
941299350	1	258881232	3954039797
941308996	1	259201250	3954321146
941318762	1	259521226	3954602461
941338307	1	260161267	3955165165
941348078	1	260481233	3955446470
941357895	1	260801263	3955727831
941387166	1	261761227	3956571803
941406681	1	262401273	3957134510
941416439	1	262721226	3957415803
941435968	1	263361226	3957978467
941445739	1	263681253	3958259824
941455481	0	264001228	3992413971
941465513	0	264321231	3992695308
941475127	0	264641226	3992976638
941484853	0	264961313	3993258049
941494571	0	265281307	3993539376
941504438	0	265601292	3993820697
941514149	0	265921332	3994102068
941533646	0	266561290	3994664695
941543388	0	266881302	3994946041
941553201	0	267201227	3995227311
941562976	0	267521239	3995508654
941572703	0	267841226	3995789976
941582566	0	268161226	3996071310
941592206	0	268481226	3996352644
941601974	0	268801243	3996633990
941631289	0	269761316	3997478058
941641099	0	270081226	3997759312
941650856	0	270401266	3998040681
941670334	0	271041226	3998603314
941680147	0	271361226	3998884646
941689928	0	271681226	3999165980
941699732	0	272001248	3999447334
941709424	0	272321228	3999728650
941728950	0	272961226	4000291316
941738724	0	273281274	4000572692
941748466	0	273601253	4000854009
941758370	0	273921291	4001135375
941768142	0	274241227	4001416651
941777865	0	274561226	4001697984
941797378	0	275201272	4002260692
941807090	0	275521291	4002542042
941826637	0	276161226	4003104654
941836414	0	276481232	4003385992
941846141	0	276801260	4003667350
941855957	0	277121226	4003948656
941865681	0	277441237	4004229999
941875528	0	277761225	4004511321
941885197	0	278081226	4004792656
941894998	0	278401256	4005074016
941924283	0	279361226	4005917990
941934052	0	279681278	4006199370
941943870	0	280001246	4006480676
941953580	0	280321310	4006762066
941963372	0	280641269	4007043365
941973095	0	280961295	4007324721
941982872	0	281281226	4007605994
941992638	0	281601226	4007887326
942002410	0	281921436	4008168846
942021943	0	282561255	4008731354
942031688	0	282881338	4009012760
942041456	0	283201226	4009293996
942061041	0	283841314	4009856741
942070775	0	284161226	4010137996
942080616	0	284481229	4010419333
942090347	0	284801279	4010700710
942100084	0	285121260	4010982028
942109815	0	285441228	4011263336
942119588	0	285761446	4011544860
942129367	0	286081241	4011826013
942139125	0	286401268	4012107370
942148901	0	286721300	4012388731
942158748	0	287041302	4012670066
942168401	0	287361235	4012951341
942178264	0	287681226	4013232670
942187984	0	288001226	4013514004
942197794	0	288321230	4013795341
942197811	0	288321230	4013795341
942207490	0	288641228	4014076673
942217344	0	288961245	4014358021
942227022	0	289281229	4014639341
942236766	0	289601226	4014920672
942246700	0	289921226	4015202006
942256354	0	290241230	4015483344
942266079	0	290561255	4015764699
942275858	0	290881226	4016046008
942285629	0	291201226	4016327342
942295390	0	291521226	4016608674
942305157	0	291841248	4016890025
942314920	0	292161306	4017171409
942324681	0	292481280	4017452721
942334443	0	292801229	4017734013
942344210	0	293121226	4018015344
942354015	0	293441251	4018296699
942363758	0	293761231	4018578017
942373582	0	294081226	4018859344
942383259	0	294401226	4019140678
942393027	0	294721226	4019422014
942402800	0	295041257	4019703373
942412659	0	295361232	4019984683
942422363	0	295681278	4020266058
942432109	0	296001258	4020547374
942441879	0	296321226	4020828682
942451619	0	296641263	4021110043
942461431	0	296961396	4021391496
942471163	0	297281235	4021672686
942480936	0	297601226	4021954018
942490710	0	297921226	4022235350
942500473	0	298241228	4022516684
942510283	0	298561367	4022798139
942520095	0	298881245	4023079365
942529752	0	299201226	4023360686
942539523	0	299521226	4023642018
942549300	0	299841241	4023923365
942559112	0	300161225	4024204685
942568882	0	300481254	4024486046
942578694	0	300801440	4024767539
942578704	0	300801440	4024767539
942588434	0	301121226	4025048686
942598152	0	301441226	4025330022
942607950	0	301761242	4025611365
942617735	0	302081260	4025892719
942627422	0	302401226	4026174022
942637197	0	302721226	4026455358
942646963	0	303041226	4026736690
942656728	0	303361245	4027018037
942666581	0	303681228	4027299360
942676245	0	304001226	4027580690
942686015	0	304321226	4027862026
942695787	0	304641226	4028143358
942705558	0	304961285	4028424744
942715329	0	305281294	4028706086
942725094	0	305601226	4028987358
942734868	0	305921226	4029268694
942744647	0	306241226	4029550026
942754390	0	306561259	4029831391
942764148	0	306881228	4030112696
942773964	0	307201228	4030394031
942783702	0	307521226	4030675362
942793462	0	307841226	4030956698
942803226	0	308161242	4031238042
942813052	0	308481234	4031519366
942822737	0	308801237	4031800705
942832504	0	309121226	4032082030
942842279	0	309441226	4032363366
942852047	0	309761226	4032644698
942861822	0	310081230	4032926038
942871598	0	310401247	4033207383
942881394	0	310721226	4033488698
942891133	0	311041277	4033770077
942900885	0	311361232	4034051368
942910680	0	311681239	4034332711
942920411	0	312001386	4034614173
942930178	0	312321226	4034895370
942940033	0	312641226	4035176702
942949731	0	312961226	4035458038
942959498	0	313281246	4035739386
942969304	0	313601228	4036020704
942979040	0	313921226	4036302038
942988852	0	314241226	4036583370
943008395	0	314881256	4037146064
943018133	0	315201276	4037427416
943027858	0	315521226	4037708706
943037658	0	315841339	4037990138
943047361	0	316161226	4038271374
943057132	0	316481258	4038552734
943066909	0	316801231	4038834047
943076681	0	317121226	4039115374
943086440	0	317441226	4039396710
943096201	0	317761239	4039678051
943105960	0	318081263	4039959407
943115721	0	318401252	4040240732
943125493	0	318721234	4040522046
943135265	0	319041268	4040803412
943154846	0	319681228	4041366048
943164616	0	320001227	4041647379
943174378	0	320321241	4041928725
943184122	0	320641226	4042210046
943203621	0	321281226	4042772714
943213451	0	321601266	4043054077
943223208	0	321921253	4043335405
943232978	0	322241226	4043616714
943242699	0	322561226	4043898050
943252443	0	322881226	4044179382
943262218	0	323201233	4044460721
943271984	0	323521260	4044742080
943272012	0	323521260	4044742080
943281797	0	323841226	4045023382
943291525	0	324161229	4045304721
943301295	0	324481226	4045586050
943311073	0	324801281	4045867433
943320826	0	325121273	4046148756
943330577	0	325441226	4046430054
943340431	0	325761226	4046711386
943350119	0	326081237	4046992729
943359907	0	326401257	4047274081
943369662	0	326721228	4047555388
943379464	0	327041314	4047836798
943398940	0	327681226	4048399390
943408792	0	328001265	4048680753
943418521	0	328321231	4048962063
943428246	0	328641226	4049243390
943438018	0	328961226	4049524722
943447831	0	329281226	4049806058
943457552	0	329601260	4050087419
943467296	0	329921228	4050368728
943477147	0	330241234	4050650062
943479522	0	330321303	4050720459
943496651	0	330881326	4051212813
943506465	0	331201250	4051494078
943516153	0	331521226	4051775394
943525963	0	331841432	4052056908
943538755	0	321262	4018589699
943548522	0	641235	4018909673
943558293	0	961258	4019117019
943568105	0	1281235	4019398338
943577841	0	1601238	4019679679
943587595	0	1921234	4019960999
943597445	0	2241235	4020242337
943607111	0	2561229	4020523668
943616941	1	2881254	4020805018
943626659	1	3201229	4021086331
943636512	1	3521248	4021367683
943646202	1	3841267	4021649031
943656014	1	4161229	4021930333
943665745	1	4481234	4022211672
943675471	1	4801243	4022493010
943685258	1	5121282	4022774379
943695058	1	5441231	4023055669
943704793	1	5761231	4023337002
943714562	1	6081229	4023618334
943724327	1	6401229	4023899669
943734100	1	6721260	4024181027
943743836	1	7041231	4024462336
943753611	1	7361229	4024743669
943763382	1	7681229	4025025001
943773157	1	8001242	4025306346
943782919	1	8321263	4025587699
943792686	1	8641249	4025869021
943802510	1	8961344	4026150437
943812193	1	9281229	4026431671
943821964	1	9601230	4026713007
943831816	1	9921230	4026994341
943841508	1	10241229	4027275674
943851288	1	10561253	4027557030
943861067	1	10881229	4027838343
943870818	1	11201229	4028119677
943880611	1	11521316	4028401086
943890352	1	11841259	4028682371
943900115	1	12161251	4028963698
943909928	1	12481229	4029245013
943919644	1	12801313	4029526421
943929451	1	13121234	4029807685
943939184	1	13441239	4030089024
943948959	1	13761450	4030370543
943958818	1	14081229	4030651683
943968501	1	14401260	4030933044
943988005	1	15041258	4031495711
943997855	1	15361308	4031777084
944007590	1	15681229	4032058349
944017322	1	16001229	4032339682
944027158	1	16321230	4032621018
944036838	1	16641250	4032902370
944046590	1	16961231	4033183687
944056366	1	17281229	4033465020
944066137	1	17601229	4033746354
944085757	1	18241266	4034309056
944095497	1	18561287	4034590408
944105183	1	18881229	4034871691
944114955	1	19201230	4035153027
944124727	1	19521229	4035434360
944134499	1	19841263	4035715724
944144275	1	20161241	4035997039
944154037	1	20481234	4036278367
944163804	1	20801229	4036559697
944183318	1	21441231	4037122367
944193130	1	21761256	4037403723
944202894	1	22081244	4037685047
944212629	1	22401229	4037966367
944222407	1	22721229	4038247701
944232219	1	23041276	4038529073
944241974	1	23361235	4038810373
944251671	1	23681251	4039091718
944261443	1	24001314	4039373108
944271221	1	24321229	4039654367
944281034	1	24641229	4039935701
944290762	1	24961455	4040217234
944300570	1	25281262	4040498399
944310301	1	25601229	4040779704
944320064	1	25921229	4041061038
944329854	1	26241229	4041342372
944339583	1	26561249	4041623723
944349395	1	26881266	4041905074
944359201	1	27201229	4042186375
944378678	1	27841343	4042749144
944388432	1	28161250	4043030397
944398224	1	28481231	4043311715
944407939	1	28801404	4043593201
944417711	1	29121229	4043874382
944427607	1	29441229	4044155716
944437299	1	29761285	4044437099
944447026	1	30081231	4044718386
944456780	1	30401229	4044999718
944476312	1	31041229	4045562381
944486072	1	31361263	4045843745
944495898	1	31681242	4046125061
944505660	1	32001234	4046406387
944515383	1	32321229	4046687718
944525194	1	32641230	4046969053
944534957	1	32961231	4047250388
944544663	1	33281230	4047531722
944554432	1	33601241	4047813065
944573969	1	34241229	4048375723
944583800	1	34561239	4048657067
944593511	1	34881233	4048938396
944603289	1	35201250	4049219744
944613023	1	35521237	4049501068
944622876	1	35841229	4049782395
944632649	1	36161229	4050063729
944642341	1	36481242	4050345075
944652148	1	36801259	4050626424
944671642	1	37441230	4051189067
944681394	1	37761273	4051470439
944691153	1	38081265	4051751766
944700974	1	38401250	4052033082
944710692	1	38721229	4052314398
944720467	1	39041239	4052595741
944730276	1	39361233	4052877069
944740001	1	39681253	4053158421
944749813	1	40001383	4053439870
944769326	1	40641229	4054002403
944779097	1	40961230	4054283738
944788824	1	41281284	4054565120
944798596	1	41601231	4054846407
944808363	1	41921229	4055127739
944818131	1	42241229	4055409074
944827950	1	42561229	4055690408
944837686	1	42881268	4055971776
944847457	1	43201244	4056253090
944867000	1	43841403	4056815898
944876726	1	44161249	4057097098
944886539	1	44481231	4057378416
944896258	1	44801230	4057659751
944906086	1	45121240	4057941089
944915779	1	45441229	4058222413
944925589	1	45761229	4058503746
944935325	1	46081242	4058785087
944945136	1	46401233	4059066412
944964620	1	47041261	4059629107
944974363	1	47361263	4059910443
944984193	1	47681229	4060191747
944993913	1	48001240	4060473093
945003678	1	48321258	4060754443
945013450	1	48641229	4061035752
945023260	1	48961230	4061317089
945033002	1	49281229	4061598422
945042763	1	49601248	4061879773
945062406	1	50241441	4062442612
945072057	1	50561229	4062723760
945082100	1	50881235	4063005100
945091590	1	51201274	4063286469
945101401	1	51521231	4063567766
945140399	1	52801299	4064693161
945150219	1	53121231	4064974435
945159988	1	53441229	4065255768
945169818	1	53761251	4065537115
945179730	1	54081229	4065818430
945189300	1	54401262	4066099793
945199164	1	54721236	4066381104
945208770	1	55041231	4066662468
945218727	1	55361244	4066943816
945228361	0	55681253	4067225025
945238209	0	56001269	4067506375
945247969	0	56321229	4067787676
945277128	0	57281235	4068631845
945287014	0	57601237	4068913215
945296741	0	57921232	4069194578
945306520	0	58241252	4069475963
945316248	0	58561251	4069757330
945326070	0	58881229	4070038467
945345541	0	59521378	4070601285
945355318	1	59841450	4070882661
945365096	1	60161229	4071163808
945384888	1	60801229	4071726466
945394557	1	61121354	4072007915
945404216	1	61441255	4072289166
945413939	1	61761229	4072570467
945423732	1	62081300	4072851867
945433752	1	62401348	4073133248
945443306	1	62721248	4073414485
945453052	1	63041231	4073695807
945462722	1	63361230	4073977144
945472535	1	63681232	4074258477
945482216	1	64001229	4074539811
945492221	1	64321258	4074821174
945501755	1	64641231	4075102460
945511654	1	64961229	4075383793
945521387	1	65281228	4075665126
945531474	1	65601295	4075946518
945541148	1	65921296	4076227854
945550891	1	66241316	4076509206
945560422	1	66561230	4076790465
945570220	1	66881229	4077071798
945579884	1	67201269	4077353167
945599465	1	67841232	4077915803
945609227	1	68161239	4078197144
945619008	1	68481229	4078478466
945628786	1	68801328	4078759887
945658096	1	69761349	4079603906
945667988	1	70081259	4079885161
945677549	1	70401321	4080166550
945687545	1	70721229	4080447803
945697292	1	71041232	4080729140
945706867	1	71361257	4081010497
945716642	1	71681229	4081291806
945726473	1	72001232	4081573143
945736273	1	72321242	4081854486
945746097	1	72641280	4082135853
945755773	1	72961273	4082417181
945765558	1	73281230	4082698478
945775233	1	73601407	4082979967
945785093	1	73921265	4083261176
945794734	1	74241282	4083542521
945804600	1	74561231	4083823811
945843553	1	75841364	4084949265
945863126	1	76481229	4085511815
945872861	1	76801232	4085793152
945882876	1	77121234	4086074488
945892402	1	77441263	4086355848
945902187	1	77761236	4086637158
945921701	1	78401229	4087199821
945941307	1	79041231	4087762492
945951183	1	79361265	4088043856
945970528	1	80001229	4088606493
945980450	1	80321229	4088887827
946000030	1	80961232	4089450499
946009593	1	81281249	4089731848
946019394	1	81601230	4090013165
946048757	1	82561273	4090857200
946058459	1	82881259	4091138522
946068260	1	83201229	4091419829
946077944	1	83521229	4091701163
946087729	1	83841233	4091982501
946097689	1	84161330	4092263921
946107270	1	84481266	4092545197
946107280	1	84481266	4092545197
946146382	1	85761456	4093670703
946156201	1	86081234	4093951842
946165845	1	86401230	4094233172
946175819	1	86721257	4094514532
946185383	1	87041230	4094795842
946195154	1	87361287	4095077226
946204901	1	87681265	4095358537
946214671	1	88001229	4095639840
946234417	1	88641288	4096202560
946243979	1	88961263	4096483872
946263518	1	89601419	4097046680
946273260	1	89921229	4097327846
946283320	1	90241230	4097609180
946293011	1	90561267	4097890549
946302845	1	90881320	4098171929
946312338	1	91201252	4098453204
946331873	1	91841229	4099015847
946341658	1	92161247	4099297197
946351407	1	92481313	4099578591
946371017	1	93121253	4100141207
946380749	1	93441229	4100422522
946390623	1	93761229	4100703856
946400235	1	94081242	4100985202
946410110	1	94401269	4101266536
946429612	1	95041229	4101829165
946439493	1	95361230	4102110509
946459137	1	96001281	4102673221
946468594	1	96321228	4102954512
946478453	1	96641229	4103235848
946488235	1	96961263	4103517211
946498086	1	97281250	4103798541
946507649	1	97601231	4104079858
946527414	1	98241297	4104642590
946546814	1	98881277	4105205242
946556550	1	99201314	4105486608
946566278	1	99521229	4105767867
946576017	1	99841400	4106049352
946586017	1	100161256	4106330560
946605332	1	100801429	4106893381
946624878	1	101441229	4107455879
946634687	1	101761291	4107737269
946644380	1	102081266	4108018583
946654310	1	102401232	4108299889
946664192	1	102721291	4108581277
946673814	1	103041270	4108862580
946683458	1	103361229	4109143878
946693222	1	103681234	4109425217
946703046	1	104001230	4109706547
946722507	1	104641405	4110269369
946751820	1	105601241	4111113229
946761579	1	105921254	4111394575
946771358	1	106241229	4111675888
946781180	1	106561232	4111957225
946790939	1	106881229	4112238557
946800639	1	107201237	4112519898
946820205	1	107841229	4113082553
946830027	1	108161232	4113363889
946839778	1	108481279	4113645265
946849480	1	108801342	4113926655
946859232	1	109121234	4114207895
946878938	1	109761230	4114770561
946888583	1	110081229	4115051894
946917829	1	111041229	4115895898
946927584	1	111361231	4116177234
946937447	1	111681233	4116458569
946947261	1	112001262	4116739929
946956986	1	112321244	4117021248
946966674	1	112641231	4117302571
946976524	1	112961229	4117583903
946986248	1	113281317	4117865316
946996117	1	113601263	4118146603
947025264	1	114561229	4118990577
947035077	1	114881253	4119271932
947044801	1	115201231	4119553247
947054564	1	115521231	4119834576
947064340	1	115841342	4120116008
947074175	1	116161251	4120397262
947083901	1	116481229	4120678576
947093678	1	116801228	4120959910
947103389	1	117121240	4121241254
947113310	1	117441286	4121522629
947123105	1	117761233	4121803917
947132689	1	118081230	4122085249
947142445	1	118401313	4122366655
947161983	1	119041263	4122929280
947171808	1	119361229	4123210585
947191332	1	120001270	4123773290
947201049	1	120321252	4124054609
947210896	1	120641238	4124335930
947230348	1	121281229	4124898591
947240116	1	121601229	4125179926
947259656	1	122241231	4125742596
947269494	1	122561229	4126023928
947288980	1	123201229	4126586597
947298705	1	123521260	4126867954
947308478	1	123841240	4127149270
947318293	1	124161246	4127430610
947328022	1	124481229	4127711930
947337821	1	124801230	4127993265
947347591	1	125121265	4128274630
947357338	1	125441232	4128555936
947367067	1	125761251	4128837287
947377152	1	126081263	4129118632
947386648	1	126401234	4129399942
947396414	1	126721232	4129681274
947415957	0	127361280	4130243864
947435468	0	128001229	4130806488
947445201	0	128321229	4131087971
947454974	0	128641240	4131369354
947465019	0	128961253	4131650739
947474630	0	129281234	4131931981
947484350	0	129601229	4132213331
947494052	0	129921229	4132494685
947503794	1	130241281	4132776021
947523366	1	130881294	4133338725
947533101	1	131201229	4133620015
947542868	1	131521230	4133901361
947552647	1	131841436	4134182888
947562377	1	132161231	4134463979
947572194	1	132481251	4134745337
947581944	1	132801258	4135026683
947591735	1	133121229	4135307972
947601544	1	133441296	4135589370
947611289	1	133761303	4135870714
947621001	1	134081229	4136151972
947630740	1	134401229	4136433310
947640506	1	134721275	4136714687
947650277	1	135041259	4136995999
947660208	1	135361289	4137277361
947669903	1	135681443	4137558834
947679812	1	136001232	4137839959
947689375	1	136321253	4138121312
947699174	1	136641265	4138402657
947708893	1	136961332	4138684050
947718680	1	137281231	4138965295
947728424	1	137601229	4139246628
947738224	1	137921233	4139527966
947748013	1	138241267	4139809331
947757765	1	138561230	4140090634
947767487	1	138881240	4140371976
947777365	1	139201229	4140653300
947786997	1	139521229	4140934634
947806544	1	140161247	4141497319
947826097	1	140801229	4142059972
947835881	1	141121230	4142341307
947845852	1	141441230	4142622641
947855359	1	141761230	4142903976
947874953	1	142401298	4143466704
947884844	1	142721229	4143747974
947894466	1	143041236	4144029314
947914022	1	143681288	4144592028
947943266	1	144641229	4145435980
947953040	1	144961257	4145717339
947962861	1	145281239	4145998656
